file,n,family_distr,omp,method,y,rho,time,dev,hw,hw_perc,UnSolved,d
instance_n150_d2_2.csv,150,mixed,center,saa,[5.02802765 5.1685074 ],58.47005735,96.97494054,0,0.015473262,0.026463566,0,2
instance_n150_d2_2.csv,150,mixed,halfsum,saa,[4.95250637 4.78443707],2570.825525,613.6668458,0,0.109452531,0.004257486,0,2
instance_n150_d2_2.csv,150,mixed,halfcentdian,saa,[4.86842614 4.5860146 ],1724.587041,1847.207355,0,0.064009269,0.003711571,0,2
instance_n150_d2_3.csv,150,symmetric,median,saa,[4.56515376 4.90982674],3456.955221,1140.023522,0,0.141449153,0.004091727,0,2
instance_n150_d2_3.csv,150,symmetric,center,saa,[4.97039588 5.38405785],58.3648752,40.94949603,0,0.020936169,0.035871179,0,2
instance_n150_d2_3.csv,150,symmetric,halfsum,saa,[4.47487944 4.84540717],2638.135594,455.8628252,0,0.129242381,0.004899004,0,2
instance_n150_d2_3.csv,150,symmetric,halfcentdian,saa,[4.62345573 4.96427473],1760.333842,1490.256705,0,0.070357735,0.00399684,0,2
instance_n150_d2_3.csv,150,mixed,median,saa,[4.5638371  4.90997845],3456.069233,1723.001274,0,0.136697114,0.003955277,0,2
instance_n150_d2_3.csv,150,mixed,center,saa,[4.96527443 5.38360157],58.3252809,76.35292292,0,0.01929292,0.033078143,0,2
instance_n150_d2_3.csv,150,mixed,halfsum,saa,[4.47789908 4.84520607],2637.468553,659.8826592,0,0.117110108,0.004440247,0,2
instance_n150_d2_3.csv,150,mixed,halfcentdian,saa,[4.62190844 4.96468548],1759.863068,1832.173428,0,0.068826813,0.003910919,0,2
instance_n150_d2_4.csv,150,symmetric,median,saa,[4.46863336 5.17515184],3340.813972,1051.067777,0,0.187625069,0.005616148,0,2
instance_n150_d2_4.csv,150,symmetric,center,saa,[5.11609538 4.68692879],55.09573415,60.46841359,0,0.021979274,0.039892878,0,2
instance_n150_d2_4.csv,150,symmetric,halfsum,saa,[4.77688217 4.9652918 ],2519.746978,423.3146598,0,0.171705168,0.006814381,0,2
instance_n150_d2_4.csv,150,symmetric,halfcentdian,saa,[4.48893532 5.12910994],1700.125373,1276.312384,0,0.098946224,0.005819937,0,2
instance_n150_d2_4.csv,150,mixed,median,saa,[4.47156947 5.17024464],3340.932155,1627.14332,0,0.205800625,0.006159976,0,2
instance_n150_d2_4.csv,150,mixed,center,saa,[5.13377785 4.68702826],55.23806419,51.59446001,0,0.015334962,0.027761584,0,2
instance_n150_d2_4.csv,150,mixed,halfsum,saa,[4.78809183 4.98127399],2519.82863,625.7284,0,0.158336275,0.006283613,0,2
instance_n150_d2_4.csv,150,mixed,halfcentdian,saa,[4.50638024 5.15830014],1700.058082,1956.289726,0,0.087012,0.005118178,0,2
instance_n150_d2_5.csv,150,symmetric,median,saa,[4.8556617  5.39256476],3453.700241,1049.355528,0,0.171447161,0.004964159,0,2
instance_n150_d2_5.csv,150,symmetric,center,saa,[5.16871442 5.31182642],65.33208954,36.98878694,0,0.025566699,0.039133448,0,2
instance_n150_d2_5.csv,150,symmetric,halfsum,saa,[4.99999656 5.08383889],2640.001962,457.6951191,0,0.155375243,0.005885422,0,2
instance_n150_d2_5.csv,150,symmetric,halfcentdian,saa,[4.90325918 5.42660828],1760.447501,1240.241253,0,0.090858083,0.005161079,0,2
instance_n150_d2_5.csv,150,mixed,median,saa,[4.85289659 5.40013987],3455.096332,2067.665724,0,0.155695704,0.004506262,0,2
instance_n150_d2_5.csv,150,mixed,center,saa,[5.1553975  5.30596151],65.48270869,97.06922364,0,0.023389283,0.035718258,0,2
instance_n150_d2_5.csv,150,mixed,halfsum,saa,[4.99612401 5.06137995],2641.551033,632.9903171,0,0.150044577,0.00568017,0,2
instance_n150_d2_5.csv,150,mixed,halfcentdian,saa,[4.90212212 5.43038393],1761.138152,1863.949047,0,0.075175913,0.004268598,0,2
instance_n150_d3_1.csv,150,symmetric,median,saa,[4.9919024  5.03472762 5.28114052],4461.959587,1805.892236,0,0.150756442,0.003378705,0,3
instance_n150_d3_1.csv,150,symmetric,center,saa,[4.08121142 5.11276292 4.24742335],66.42771103,58.68391418,0,0.024087022,0.036260502,0,3
instance_n150_d3_1.csv,150,symmetric,halfsum,saa,[5.02068735 4.97841631 5.12215317],3319.224833,459.5607305,0,0.140424658,0.004230646,0,3
instance_n150_d3_1.csv,150,symmetric,halfcentdian,saa,[4.9450084  4.98243924 5.24636977],2268.85395,1893.891412,0,0.077421644,0.003412368,0,3
instance_n150_d3_1.csv,150,mixed,median,saa,[4.99232519 5.03597287 5.28087804],4461.773891,1964.381888,0,0.131900691,0.002956239,0,3
instance_n150_d3_1.csv,150,mixed,center,saa,[4.08479398 5.11650419 4.24042546],66.44212201,110.5504248,0,0.021100112,0.031757132,0,3
instance_n150_d3_1.csv,150,mixed,halfsum,saa,[5.02194407 4.9795075  5.1225055 ],3319.233099,621.420856,0,0.124821945,0.003760566,0,3
instance_n150_d3_1.csv,150,mixed,halfcentdian,saa,[4.94546878 4.98395691 5.24653969],2268.766388,2051.780409,0,0.070235241,0.003095746,0,3
instance_n150_d3_2.csv,150,symmetric,median,saa,[4.82150904 4.60133698 4.65828508],4212.093946,1542.47805,0,0.180130454,0.004276506,0,3
instance_n150_d3_2.csv,150,symmetric,center,saa,[5.2859557  5.78721077 5.12465247],66.97739306,97.4472239,0,0.02642101,0.039447654,0,3
instance_n150_d3_2.csv,150,symmetric,halfsum,saa,[4.83086146 4.87067143 4.77906484],3091.875755,481.2478631,0,0.168442023,0.005447891,0,3
instance_n150_d3_2.csv,150,symmetric,halfcentdian,saa,[4.79143144 4.63941647 4.70215647],2143.003585,1591.366228,0,0.094155008,0.0043936,0,3
instance_n150_d3_2.csv,150,mixed,median,saa,[4.82335783 4.60229485 4.65604736],4212.272923,2221.068274,0,0.166850357,0.003961053,0,3
instance_n150_d3_2.csv,150,mixed,center,saa,[5.2786216  5.76549153 5.13575165],66.97876723,75.61442566,0,0.020746706,0.030975049,0,3
instance_n150_d3_2.csv,150,mixed,halfsum,saa,[4.83342892 4.87246759 4.77693871],3092.265622,658.6927543,0,0.150236094,0.004858447,0,3
instance_n150_d3_2.csv,150,mixed,halfcentdian,saa,[4.79277935 4.64059755 4.70052055],2143.107336,2091.144593,0,0.085646867,0.003996387,0,3
instance_n150_d3_3.csv,150,symmetric,median,saa,[4.60148077 4.98033068 5.0290353 ],4330.318588,1944.202149,0,0.13275752,0.003065768,0,3
instance_n150_d3_3.csv,150,symmetric,center,saa,[4.95990773 6.26720156 5.36130135],69.9751374,45.85711956,0,0.017197526,0.024576624,0,3
instance_n150_d3_3.csv,150,symmetric,halfsum,saa,[4.54758212 4.82367235 4.86182783],3209.182908,614.8354769,0,0.121778436,0.003794687,0,3
instance_n150_d3_3.csv,150,symmetric,halfcentdian,saa,[4.64425972 5.01978258 4.99459423],2203.123851,2043.81172,0,0.068366268,0.003103151,0,3
instance_n150_d3_3.csv,150,mixed,median,saa,[4.60186015 4.97922967 5.0292552 ],4331.069023,2008.267401,0,0.117306442,0.002708487,0,3
instance_n150_d3_3.csv,150,mixed,center,saa,[4.95981079 6.26710464 5.36141918],69.97204743,113.4842494,0,0.016816696,0.024033449,0,3
instance_n150_d3_3.csv,150,mixed,halfsum,saa,[4.54645799 4.82166146 4.86029331],3209.755677,669.3999662,0,0.101367703,0.003158113,0,3
instance_n150_d3_3.csv,150,mixed,halfcentdian,saa,[4.64474766 5.01885651 4.99496701],2203.501806,2068.761013,0,0.065893687,0.002990408,0,3
instance_n150_d3_4.csv,150,symmetric,median,saa,[4.62960395 5.06110117 4.7364325 ],4353.445435,1377.893738,0,0.250881755,0.005762832,0,3
instance_n150_d3_4.csv,150,symmetric,center,saa,[5.20917318 4.94022229 5.16240264],63.86024257,58.04455662,0,0.029728382,0.046552254,0,3
instance_n150_d3_4.csv,150,symmetric,halfsum,saa,[4.73915085 4.78036541 4.75369625],3166.974205,516.260114,0,0.190711401,0.00602188,0,3
instance_n150_d3_4.csv,150,symmetric,halfcentdian,saa,[4.6766471  5.04288535 4.79096565],2212.314832,1468.086517,0,0.126801566,0.005731624,0,3
instance_n150_d3_4.csv,150,mixed,median,saa,[4.62875196 5.06260243 4.73783835],4354.09119,1322.778097,0,0.245537175,0.005639229,0,3
instance_n150_d3_4.csv,150,mixed,center,saa,[5.2050112  4.94346836 5.15984932],63.87568368,45.58746839,0,0.035645615,0.055804671,0,3
instance_n150_d3_4.csv,150,mixed,halfsum,saa,[4.73842459 4.78035368 4.75594804],3166.932382,408.6431282,0,0.229427284,0.007244464,0,3
instance_n150_d3_4.csv,150,mixed,halfcentdian,saa,[4.67577032 5.04443386 4.79250116],2212.641841,1251.893185,0,0.121574194,0.005494527,0,3
instance_n150_d3_5.csv,150,symmetric,median,saa,[4.91399897 5.3040362  5.26280243],4388.0845,1956.687687,0,0.146702037,0.003343191,0,3
instance_n150_d3_5.csv,150,symmetric,center,saa,[5.16869296 5.30968363 4.95412354],78.01685499,107.4975011,0,0.023917311,0.030656595,0,3
instance_n150_d3_5.csv,150,symmetric,halfsum,saa,[5.04765376 4.92483232 5.28012651],3238.131506,647.0954449,0,0.140823351,0.004348908,0,3
instance_n150_d3_5.csv,150,symmetric,halfcentdian,saa,[4.91878339 5.30602268 5.26161071],2233.105577,2238.630892,0,0.076440544,0.00342306,0,3
instance_n150_d3_5.csv,150,mixed,median,saa,[4.91324326 5.30449108 5.264463  ],4387.494721,1684.816006,0,0.133140142,0.003034537,0,3
instance_n150_d3_5.csv,150,mixed,center,saa,[5.16903792 5.31112018 4.95463735],78.00741955,102.6224265,0,0.01965284,0.025193552,0,3
instance_n150_d3_5.csv,150,mixed,halfsum,saa,[5.04692244 4.92570773 5.2739738 ],3237.799391,669.8411889,0,0.116560231,0.003599983,0,3
instance_n150_d3_5.csv,150,mixed,halfcentdian,saa,[4.91766769 5.30611343 5.26294969],2232.811634,2083.850893,0,0.06570653,0.002942771,0,3
instance_n150_d5_1.csv,150,symmetric,median,saa,[5.0816246  5.00574748 5.1629631  5.16046142 5.1032099 ],5870.110825,1441.609139,0,0.225306562,0.003838199,0,5
instance_n150_d5_1.csv,150,symmetric,center,saa,[3.25461973 5.19109906 4.88273618 4.76337163 6.14900589],83.28793468,74.49624944,0,0.028102297,0.033741138,0,5
instance_n150_d5_1.csv,150,symmetric,halfsum,saa,[5.1560816  5.05922799 5.11171768 5.11892505 4.94355096],4280.35696,547.0181012,0,0.196846554,0.004598835,0,5
instance_n150_d5_1.csv,150,symmetric,halfcentdian,saa,[5.05570554 5.05660374 5.19924623 5.11265502 5.15023734],2981.85181,1370.187027,0,0.110310578,0.003699398,0,5
instance_n150_d5_1.csv,150,mixed,median,saa,[5.08064545 5.00472337 5.16388234 5.16216869 5.10222778],5868.107726,1328.162059,0,0.204647998,0.003487462,0,5
instance_n150_d5_1.csv,150,mixed,center,saa,[3.26392598 5.18576765 4.89659192 4.76288411 6.14588384],83.31070936,72.69438934,0,0.030301963,0.03637223,0,5
instance_n150_d5_1.csv,150,mixed,halfsum,saa,[5.15539947 5.05698981 5.11410623 5.12063232 4.94259153],4279.036315,496.8103385,0,0.180151066,0.004210085,0,5
instance_n150_d5_1.csv,150,mixed,halfcentdian,saa,[5.0548911  5.05606429 5.20040902 5.11436514 5.14862863],2980.855792,1329.833727,0,0.113806796,0.003817924,0,5
instance_n150_d5_2.csv,150,symmetric,median,saa,[4.81464945 4.59405946 4.67164767 4.51335327 4.45640197],5589.945278,1982.434323,0,0.104576712,0.0018708,0,5
instance_n150_d5_2.csv,150,symmetric,center,saa,[4.56515972 5.13465562 5.38421241 3.49078531 5.60613832],83.48263474,146.3797109,0,0.013128171,0.015725631,0,5
instance_n150_d5_2.csv,150,symmetric,halfsum,saa,[4.8595886  4.74627868 4.67549303 4.57777516 4.38675121],4008.773217,870.2122023,0,0.103913797,0.00259216,0,5
instance_n150_d5_2.csv,150,symmetric,halfcentdian,saa,[4.78467045 4.63282524 4.71526436 4.48495743 4.42391201],2839.09031,2184.989709,0,0.053385652,0.001880379,0,5
instance_n150_d5_2.csv,150,mixed,median,saa,[4.81502692 4.59359589 4.67116077 4.51403448 4.45694582],5589.541235,2001.955828,0,0.101199176,0.00181051,0,5
instance_n150_d5_2.csv,150,mixed,center,saa,[4.5730351  5.13310617 5.38420505 3.49770367 5.59692494],83.48775987,126.38657,0,0.014323949,0.017156945,0,5
instance_n150_d5_2.csv,150,mixed,halfsum,saa,[4.85977418 4.74588853 4.67508926 4.57869277 4.3873958 ],4008.369791,801.2132001,0,0.096235129,0.002400855,0,5
instance_n150_d5_2.csv,150,mixed,halfcentdian,saa,[4.78525746 4.63244265 4.71467873 4.48546722 4.42434   ],2838.872324,2048.448573,0,0.052501232,0.001849369,0,5
instance_n150_d5_3.csv,150,symmetric,median,saa,[4.64523824 4.90605609 4.98514639 4.83240538 5.04309473],5687.403617,1405.141301,0,0.34626342,0.006088251,0,5
instance_n150_d5_3.csv,150,symmetric,center,saa,[4.31637519 6.71483328 5.42889171 4.25524172 5.15135873],79.05217889,95.5870142,0,0.042284111,0.053488862,0,5
instance_n150_d5_3.csv,150,symmetric,halfsum,saa,[4.61722813 4.78100714 4.92629932 4.56322178 4.99816441],4169.448852,628.2096579,0,0.346221612,0.008303774,0,5
instance_n150_d5_3.csv,150,symmetric,halfcentdian,saa,[4.6084063  4.93389691 4.95550618 4.78476443 5.08263062],2887.129812,1436.394583,0,0.185195343,0.006414514,0,5
instance_n150_d5_3.csv,150,mixed,median,saa,[4.65568572 4.90420712 4.9868601  4.83518723 5.04014325],5688.701623,1348.030995,0,0.344163972,0.006049956,0,5
instance_n150_d5_3.csv,150,mixed,center,saa,[4.28764892 6.69982356 5.40840818 4.28881122 5.12103744],79.02304864,94.8201077,0,0.061471992,0.077789953,0,5
instance_n150_d5_3.csv,150,mixed,halfsum,saa,[4.63033836 4.77814234 4.92698459 4.57014621 4.99189968],4168.188732,636.294565,0,0.336236114,0.00806672,0,5
instance_n150_d5_3.csv,150,mixed,halfcentdian,saa,[4.61767808 4.93150537 4.95710565 4.78720549 5.08008715],2887.806386,1445.311248,0,0.183630194,0.006358813,0,5
instance_n150_d5_4.csv,150,symmetric,median,saa,[4.70997343 5.13139668 4.80806128 4.94866682 5.02648918],5848.091464,1397.040668,0,0.323951609,0.005539442,0,5
instance_n150_d5_4.csv,150,symmetric,center,saa,[5.02763113 4.92780442 6.31958389 6.01827454 5.81972745],79.90827004,77.7686758,0,0.039879057,0.049906045,0,5
instance_n150_d5_4.csv,150,symmetric,halfsum,saa,[4.68934048 5.01795632 4.74933497 4.73353534 4.98091831],4170.653768,576.907485,0,0.30652173,0.007349489,0,5
instance_n150_d5_4.csv,150,symmetric,halfcentdian,saa,[4.69083669 5.09888314 4.81299353 4.99400726 5.03982203],2966.423097,1635.659581,0,0.174176769,0.005871609,0,5
instance_n150_d5_4.csv,150,mixed,median,saa,[4.7095731  5.12747289 4.81680847 4.95504288 5.02573635],5852.864796,1377.933105,0,0.295721287,0.00505259,0,5
instance_n150_d5_4.csv,150,mixed,center,saa,[5.03543285 4.87261101 6.25429202 6.09841684 5.83698396],80.11429485,85.31265116,0,0.045539873,0.056843629,0,5
instance_n150_d5_4.csv,150,mixed,halfsum,saa,[4.70036274 4.99658383 4.77101884 4.75354391 5.00568286],4174.843963,580.4008586,0,0.235272113,0.005635471,0,5
instance_n150_d5_4.csv,150,mixed,halfcentdian,saa,[4.69624411 5.06789547 4.79593073 5.00206952 5.07711006],2969.284272,1756.786293,0,0.149064832,0.005020228,0,5
instance_n150_d5_5.csv,150,symmetric,median,saa,[4.87855246 5.20741514 5.29458256 5.24346716 5.08184463],5807.137266,1646.629738,0,0.367470106,0.006327905,0,5
instance_n150_d5_5.csv,150,symmetric,center,saa,[5.40978409 5.26658688 5.70399215 4.25356132 5.91276625],84.84921117,117.4039674,0,0.077888841,0.091796777,0,5
instance_n150_d5_5.csv,150,symmetric,halfsum,saa,[4.89236376 4.89544188 5.32227357 5.06703718 4.95616364],4223.928393,730.9019947,0,0.387961645,0.009184854,0,5
instance_n150_d5_5.csv,150,symmetric,halfcentdian,saa,[4.92847108 5.24511665 5.33199571 5.18964374 5.09537667],2951.791522,1743.350218,0,0.195380817,0.006619059,0,5
instance_n150_d5_5.csv,150,mixed,median,saa,[4.87651248 5.21450262 5.29643031 5.23850076 5.08113426],5805.544264,1384.930946,0,0.336231581,0.00579156,0,5
instance_n150_d5_5.csv,150,mixed,center,saa,[5.39518648 5.2223423  5.75080969 4.2160105  5.91530162],84.78731448,87.62795138,0,0.107844586,0.127194247,0,5
instance_n150_d5_5.csv,150,mixed,halfsum,saa,[4.89575163 4.89867237 5.34083307 5.06428528 4.94186936],4222.243993,621.3583529,0,0.319165634,0.007559147,0,5
instance_n150_d5_5.csv,150,mixed,halfcentdian,saa,[4.92647838 5.25221875 5.33392192 5.18468904 5.09488065],2950.9645,1518.356655,0,0.171026517,0.005795614,0,5
instance_n150_d2_1.csv,150,symmetric,median,discrete,[5.06984142 5.08515517],3600.957147,1263.596404,-3.84E-10,0,0,0,2
instance_n150_d2_1.csv,150,symmetric,center,discrete,[4.48912011 4.84168058],62.21076785,189.8409412,-5.96E-05,0,0,0,2
instance_n150_d2_1.csv,150,symmetric,halfsum,discrete,[5.13295582 5.19344536],2768.56131,810.108789,-2.94E-06,0,0,0,2
instance_n150_d2_1.csv,150,symmetric,halfcentdian,discrete,[5.01035568 5.02243843],1834.38684,914.7606709,2.97E-09,0,0,0,2
instance_n150_d2_1.csv,150,mixed,median,discrete,[5.06981837 5.0869153 ],3599.962668,1019.246291,4.93E-12,0,0,0,2
instance_n150_d2_1.csv,150,mixed,center,discrete,[4.49346067 4.84107812],62.23741403,165.0159779,-4.82E-05,0,0,0,2
instance_n150_d2_1.csv,150,mixed,halfsum,discrete,[5.12719007 5.20223927],2767.837358,614.670855,-3.43E-06,0,0,0,2
instance_n150_d2_1.csv,150,mixed,halfcentdian,discrete,[5.01078485 5.02415573],1833.89661,879.8754711,-8.59E-10,0,0,0,2
instance_n150_d2_2.csv,150,symmetric,median,discrete,[4.81645162 4.54128573],3384.939833,871.5992489,1.82E-11,0,0,0,2
instance_n150_d2_2.csv,150,symmetric,center,discrete,[5.0222524  5.16917574],58.50118998,138.2067769,-1.98E-05,0,0,0,2
instance_n150_d2_2.csv,150,symmetric,halfsum,discrete,[4.95405674 4.78435973],2570.705202,793.9175282,1.17E-08,0,0,0,2
instance_n150_d2_2.csv,150,symmetric,halfcentdian,discrete,[4.86619424 4.58731686],1724.538478,1397.363339,-4.91E-11,0,0,0,2
instance_n150_d2_2.csv,150,mixed,median,discrete,[4.81887529 4.53990435],3385.039183,817.331609,-3.37E-10,0,0,0,2
instance_n150_d2_2.csv,150,mixed,center,discrete,[5.02789246 5.16911936],58.46652088,153.728436,-6.05E-05,0,0,0,2
instance_n150_d2_2.csv,150,mixed,halfsum,discrete,[4.95267606 4.78458602],2570.825528,640.8519888,1.36E-09,0,0,0,2
instance_n150_d2_2.csv,150,mixed,halfcentdian,discrete,[4.86841393 4.58594837],1724.587041,918.738272,-1.01E-10,0,0,0,2
instance_n150_d2_3.csv,150,symmetric,median,discrete,[4.56511328 4.9097435 ],3456.955222,987.61709,2.95E-10,0,0,0,2
instance_n150_d2_3.csv,150,symmetric,center,discrete,[4.97073226 5.38200081],58.35368823,154.9739499,-0.00019171,0,0,0,2
instance_n150_d2_3.csv,150,symmetric,halfsum,discrete,[4.47537347 4.84513869],2638.134012,844.9005258,-5.99E-07,0,0,0,2
instance_n150_d2_3.csv,150,symmetric,halfcentdian,discrete,[4.62379486 4.96470071],1760.333844,1106.482171,1.10E-09,0,0,0,2
instance_n150_d2_3.csv,150,mixed,median,discrete,[4.56373253 4.90989297],3456.069233,1013.462496,-3.69E-11,0,0,0,2
instance_n150_d2_3.csv,150,mixed,center,discrete,[4.9642097  5.38392917],58.31987725,158.5418551,-9.27E-05,0,0,0,2
instance_n150_d2_3.csv,150,mixed,halfsum,discrete,[4.47657426 4.84632621],2637.464251,670.0607018,-1.63E-06,0,0,0,2
instance_n150_d2_3.csv,150,mixed,halfcentdian,discrete,[4.62297381 4.96510893],1759.86311,1358.254447,2.40E-08,0,0,0,2
instance_n150_d2_4.csv,150,symmetric,median,discrete,[4.46855573 5.17431378],3340.81393,889.31463,-1.28E-08,0,0,0,2
instance_n150_d2_4.csv,150,symmetric,center,discrete,[5.11654344 4.68553338],55.09275505,167.972966,-5.41E-05,0,0,0,2
instance_n150_d2_4.csv,150,symmetric,halfsum,discrete,[4.77787433 4.96616877],2519.738569,787.5322719,-3.34E-06,0,0,0,2
instance_n150_d2_4.csv,150,symmetric,halfcentdian,discrete,[4.4885875  5.12784472],1700.125354,1400.504789,-1.08E-08,0,0,0,2
instance_n150_d2_4.csv,150,mixed,median,discrete,[4.47163704 5.17022489],3340.932155,917.0312581,-1.44E-10,0,0,0,2
instance_n150_d2_4.csv,150,mixed,center,discrete,[5.13477047 4.68489604],55.23604603,160.0332789,-3.65E-05,0,0,0,2
instance_n150_d2_4.csv,150,mixed,halfsum,discrete,[4.78685691 4.98126088],2519.82004,696.828409,-3.41E-06,0,0,0,2
instance_n150_d2_4.csv,150,mixed,halfcentdian,discrete,[4.50559079 5.15763081],1700.055619,1543.798634,-1.45E-06,0,0,0,2
instance_n150_d2_5.csv,150,symmetric,median,discrete,[4.85593835 5.39251162],3453.700234,989.3875,-2.15E-09,0,0,0,2
instance_n150_d2_5.csv,150,symmetric,center,discrete,[5.16903183 5.31149846],65.33159544,164.628418,-7.56E-06,0,0,0,2
instance_n150_d2_5.csv,150,symmetric,halfsum,discrete,[4.99979383 5.08337904],2639.99482,807.9568789,-2.71E-06,0,0,0,2
instance_n150_d2_5.csv,150,symmetric,halfcentdian,discrete,[4.90353599 5.42658137],1760.4475,1488.845413,-6.97E-10,0,0,0,2
instance_n150_d2_5.csv,150,mixed,median,discrete,[4.85500205 5.39602889],3455.094738,1188.163045,-4.61E-07,0,0,0,2
instance_n150_d2_5.csv,150,mixed,center,discrete,[5.15614157 5.30494897],65.48236381,183.031513,-5.27E-06,0,0,0,2
instance_n150_d2_5.csv,150,mixed,halfsum,discrete,[4.99503642 5.06086645],2641.542362,814.564666,-3.28E-06,0,0,0,2
instance_n150_d2_5.csv,150,mixed,halfcentdian,discrete,[4.90227482 5.42984399],1761.138155,2478.745643,1.90E-09,0,0,0,2
instance_n150_d3_1.csv,150,symmetric,median,discrete,[4.99193797 5.03478929 5.28115349],4461.959587,1152.781414,-5.93E-11,0,0,0,3
instance_n150_d3_1.csv,150,symmetric,center,discrete,[4.08150042 5.113033   4.24545381],66.41553156,174.3950839,-0.000183383,0,0,0,3
instance_n150_d3_1.csv,150,symmetric,halfsum,discrete,[5.02133525 4.978685   5.12203337],3319.223519,1197.341654,-3.96E-07,0,0,0,3
instance_n150_d3_1.csv,150,symmetric,halfcentdian,discrete,[4.94510657 4.98255351 5.24643214],2268.853949,1875.636582,-4.37E-10,0,0,0,3
instance_n150_d3_1.csv,150,mixed,median,discrete,[4.99234912 5.03626617 5.28093353],4461.773885,1319.223885,-1.31E-09,0,0,0,3
instance_n150_d3_1.csv,150,mixed,center,discrete,[4.08427718 5.11583065 4.24077368],66.43520799,163.7859378,-0.000104072,0,0,0,3
instance_n150_d3_1.csv,150,mixed,halfsum,discrete,[5.02182384 4.97974026 5.12269542],3319.232469,1072.372453,-1.90E-07,0,0,0,3
instance_n150_d3_1.csv,150,mixed,halfcentdian,discrete,[4.94547394 4.9839928  5.24629543],2268.766386,1976.840655,-1.01E-09,0,0,0,3
instance_n150_d3_2.csv,150,symmetric,median,discrete,[4.82153169 4.60125689 4.65847355],4212.093943,1222.440581,-7.05E-10,0,0,0,3
instance_n150_d3_2.csv,150,symmetric,center,discrete,[5.28538415 5.78748236 5.12476007],66.97247796,445.0912578,-7.34E-05,0,0,0,3
instance_n150_d3_2.csv,150,symmetric,halfsum,discrete,[4.83129915 4.86955153 4.77935064],3091.869145,1209.944363,-2.14E-06,0,0,0,3
instance_n150_d3_2.csv,150,symmetric,halfcentdian,discrete,[4.79142755 4.6392422  4.70146535],2143.003615,1383.889862,1.39E-08,0,0,0,3
instance_n150_d3_2.csv,150,mixed,median,discrete,[4.82326466 4.60202623 4.65585846],4212.272912,1247.494328,-2.43E-09,0,0,0,3
instance_n150_d3_2.csv,150,mixed,center,discrete,[5.27713227 5.76701457 5.13447096],66.97236976,401.007992,-9.55E-05,0,0,0,3
instance_n150_d3_2.csv,150,mixed,halfsum,discrete,[4.83411896 4.87256039 4.77571101],3092.262875,1142.060442,-8.88E-07,0,0,0,3
instance_n150_d3_2.csv,150,mixed,halfcentdian,discrete,[4.79312382 4.64005529 4.69911097],2143.107308,1280.136291,-1.32E-08,0,0,0,3
instance_n150_d3_3.csv,150,symmetric,median,discrete,[4.60156658 4.98022106 5.02900666],4330.318587,1067.245671,-2.92E-10,0,0,0,3
instance_n150_d3_3.csv,150,symmetric,center,discrete,[4.95933073 6.26794536 5.36203259],69.96992387,226.7826951,-7.45E-05,0,0,0,3
instance_n150_d3_3.csv,150,symmetric,halfsum,discrete,[4.54803396 4.82342382 4.86157327],3209.182337,955.1670821,-1.78E-07,0,0,0,3
instance_n150_d3_3.csv,150,symmetric,halfcentdian,discrete,[4.64430358 5.01977485 4.99465157],2203.123851,1327.963462,-6.29E-11,0,0,0,3
instance_n150_d3_3.csv,150,mixed,median,discrete,[4.60206309 4.97936751 5.02923173],4331.069022,1095.46579,-1.99E-10,0,0,0,3
instance_n150_d3_3.csv,150,mixed,center,discrete,[4.95922829 6.26759641 5.36143533],69.97050067,328.8652151,-2.21E-05,0,0,0,3
instance_n150_d3_3.csv,150,mixed,halfsum,discrete,[4.54739972 4.8226326  4.86126929],3209.751373,817.216501,-1.34E-06,0,0,0,3
instance_n150_d3_3.csv,150,mixed,halfcentdian,discrete,[4.64469529 5.01887824 4.99483686],2203.501805,1188.423464,-2.89E-10,0,0,0,3
instance_n150_d3_4.csv,150,symmetric,median,discrete,[4.62953917 5.06130699 4.73643699],4353.445431,1052.375189,-8.45E-10,0,0,0,3
instance_n150_d3_4.csv,150,symmetric,center,discrete,[5.20694696 4.9429466  5.16073927],63.84780598,241.4675519,-0.000194785,0,0,0,3
instance_n150_d3_4.csv,150,symmetric,halfsum,discrete,[4.73987681 4.7806094  4.75519574],3166.973736,1171.560475,-1.48E-07,0,0,0,3
instance_n150_d3_4.csv,150,symmetric,halfcentdian,discrete,[4.67661589 5.0431454  4.79116672],2212.314828,1408.004236,-1.71E-09,0,0,0,3
instance_n150_d3_4.csv,150,mixed,median,discrete,[4.62855586 5.06265833 4.73777321],4354.091186,1009.987937,-8.65E-10,0,0,0,3
instance_n150_d3_4.csv,150,mixed,center,discrete,[5.20700318 4.94323482 5.16142798],63.84893651,220.1952782,-0.000418913,0,0,0,3
instance_n150_d3_4.csv,150,mixed,halfsum,discrete,[4.73897683 4.7800345  4.75579759],3166.931715,1021.779629,-2.11E-07,0,0,0,3
instance_n150_d3_4.csv,150,mixed,halfcentdian,discrete,[4.67566624 5.04442447 4.79251956],2212.641841,1502.54349,-8.34E-13,0,0,0,3
instance_n150_d3_5.csv,150,symmetric,median,discrete,[4.91381704 5.30402186 5.26246594],4388.084492,1162.364736,-1.80E-09,0,0,0,3
instance_n150_d3_5.csv,150,symmetric,center,discrete,[5.16878767 5.31190431 4.95398481],78.00476026,209.0124018,-0.000155051,0,0,0,3
instance_n150_d3_5.csv,150,symmetric,halfsum,discrete,[5.04818348 4.92441133 5.27975779],3238.12507,940.7114751,-1.99E-06,0,0,0,3
